ISBN,Book-Title,Book-Author,Year-Of-Publication,Book-Publisher,Book-Douban-URL
9787518814466,基督教史,[英]迪尔梅德·麦卡洛克,2024,宗教文化出版社,https://book.douban.com/subject/36513840/
9787520214605,言不必称希腊+光从中华来,河清,2024,中国大百科全书出版社,https://book.douban.com/subject/36711644/
9787533497620,认识中世纪手抄本,[德]安雅·格雷贝,2024,福建教育出版社,https://book.douban.com/subject/36613745/
9787506055574,八次危机,温铁军等,2013,东方出版社,https://book.douban.com/subject/20394150/
9787101164749,三国战争与地要天时,宋杰,2024,中华书局,https://book.douban.com/subject/36680771/
9787559442628,古代人的日常生活,讲历史的王老师,2020,江苏凤凰文艺出版社,https://book.douban.com/subject/34912073/
9787213105678,活在洪武时代,谌旭彬,2022,浙江人民出版社,https://book.douban.com/subject/35897352/
9787530681640,匏瓜,刘勃,2021,百花文艺出版社,https://book.douban.com/subject/35635631/
9787511876706,历史的巨镜,金观涛,2015,法律出版社,https://book.douban.com/subject/26591910/
9787522526072,烟水气与帝王州,薛冰,2024,九州出版社,https://book.douban.com/subject/36784977/
9787213114526,伊斯坦布尔,[英]伯纳德·刘易斯,2024,浙江人民出版社,https://book.douban.com/subject/36850565/
9787305207914,克里米亚战争,[英]奥兰多·费吉斯,2018,南京大学出版社,https://book.douban.com/subject/30297216/
9787553119151,扎布让的黄昏,黄博,2024,巴蜀书社,https://book.douban.com/subject/36818101/
9787100222525,权力的支柱,[英]约翰·布鲁尔,2024,商务印书馆,https://book.douban.com/subject/36392386/
9787101162097,儒教中国及其现代命运,[美]列文森,2024,中华书局,https://book.douban.com/subject/36884135/
9787513323802,洪业,[美]魏斐德,2017,新星出版社,https://book.douban.com/subject/26988219/
9787542680198,“无责任”的帝国,商兆琦,2023,上海三联书店,https://book.douban.com/subject/36392902/
9787305209970,拉丁美洲被切开的血管,[乌拉圭]爱德华多·加莱亚诺,2018,南京大学出版社,https://book.douban.com/subject/30335758/
9787521709681,燃烧的大洋,[美]伊恩·托尔,2020,新思文化,https://book.douban.com/subject/34988830/
9787558803178,透过地理看历史：三国篇,李不白,2020,中华地图学社,https://book.douban.com/subject/35253194/
9787521724707,银、剑、石,[美]玛丽·阿拉纳,2021,中信出版集团,https://book.douban.com/subject/35388636/
9787213114236,文字的故事,[新西兰]史蒂文·罗杰·费舍尔,2024,浙江人民出版社,https://book.douban.com/subject/36826867/
9787213101496,秦制两千年,谌旭彬,2021,浙江人民出版社,https://book.douban.com/subject/35356472/
9787108010360,中国大历史,黄仁宇,2007,生活·读书·新知三联书店,https://book.douban.com/subject/1015699/
9787205107802,东京札记,葛兆光,2024,辽宁人民出版社,https://book.douban.com/subject/36438800/
9787108073969,汉帝国的建立与刘邦集团,李开元,2023,生活·读书·新知三联书店,https://book.douban.com/subject/35881797/
9787100229111,中国秘密社会通史（全四卷）,秦宝琦,2024,商务印书馆,https://book.douban.com/subject/36539774/
9787547323472,黑死病,[英]约翰·哈彻,2024,东方出版中心,https://book.douban.com/subject/36769644/
